Team ID,Team,Week,Player,Position,Points
2,Show Me Your TDs,2,Pat Freiermuth,TE,1.2
2,Show Me Your TDs,2,Cowboys D/ST,DEF,16.0
2,Show Me Your TDs,2,Jake Elliott,K,11.0
2,Show Me Your TDs,2,Joshua Kelley,RB,3.9000000000000004
2,Show Me Your TDs,2,,Total Points,117.92
9,Trevor Howard,2,Saquon Barkley,RB,27.200000000000003
9,Trevor Howard,2,Joe Mixon,RB,13.5
9,Trevor Howard,2,Josh Allen,QB,23.66
9,Trevor Howard,2,Mark Andrews,TE,15.5
9,Trevor Howard,2,Jerry Jeudy,WR,5.5
9,Trevor Howard,2,49ers D/ST,DEF,4.0
9,Trevor Howard,2,Evan McPherson,K,6.0
9,Trevor Howard,2,Puka Nacua,WR,30.1
9,Trevor Howard,2,Zay Jones,WR,0.0
9,Trevor Howard,2,,Total Points,125.46
10,Stay off the  Weidhaas,2,Stefon Diggs,WR,13.600000000000001
10,Stay off the  Weidhaas,2,Derrick Henry,RB,18.5
10,Stay off the  Weidhaas,2,Travis Etienne Jr.,RB,6.2
10,Stay off the  Weidhaas,2,Chris Olave,WR,14.6
10,Stay off the  Weidhaas,2,Justin Herbert,QB,22.200000000000003
10,Stay off the  Weidhaas,2,Mike Williams,WR,16.6
10,Stay off the  Weidhaas,2,Evan Engram,TE,11.7
10,Stay off the  Weidhaas,2,Bills D/ST,DEF,11.0
10,Stay off the  Weidhaas,2,Younghoe Koo,K,13.0
10,Stay off the  Weidhaas,2,,Total Points,127.4
3,Slim Pickens,2,CeeDee Lamb,WR,25.3
3,Slim Pickens,2,DeVonta Smith,WR,23.1
3,Slim Pickens,2,Patrick Mahomes,QB,21.200000000000003
3,Slim Pickens,2,Dameon Pierce,RB,5.5
3,Slim Pickens,2,Rachaad White,RB,21.3
3,Slim Pickens,2,Gabe Davis,WR,21.200000000000003
3,Slim Pickens,2,Zach Ertz,TE,11.600000000000001
3,Slim Pickens,2,Tyler Bass,K,8.0
3,Slim Pickens,2,Panthers D/ST,DEF,6.0
3,Slim Pickens,2,,Total Points,143.2
5,Ridley Me This,2,Tony Pollard,RB,19.9
5,Ridley Me This,2,A.J. Brown,WR,6.9
5,Ridley Me This,2,Najee Harris,RB,5.3
5,Ridley Me This,2,Deebo Samuel,WR,22.1
5,Ridley Me This,2,Darren Waller,TE,13.600000000000001
5,Ridley Me This,2,Kenneth Walker III,RB,18.400000000000002
5,Ridley Me This,2,Anthony Richardson,QB,17.740000000000002
5,Ridley Me This,2,Packers D/ST,DEF,0.0
5,Ridley Me This,2,Nick Folk,K,10.0
5,Ridley Me This,2,,Total Points,113.94
8,Old(er) Kitchen,2,Nick Chubb,RB,6.4
8,Old(er) Kitchen,2,Tee Higgins,WR,28.9
8,Old(er) Kitchen,2,T.J. Hockenson,TE,25.6
8,Old(er) Kitchen,2,Deshaun Watson,QB,11.600000000000001
8,Old(er) Kitchen,2,Isiah Pacheco,RB,8.0
8,Old(er) Kitchen,2,Jordan Addison,WR,16.2
8,Old(er) Kitchen,2,Brian Robinson Jr.,RB,28.900000000000002
8,Old(er) Kitchen,2,Dolphins D/ST,DEF,11.0
8,Old(er) Kitchen,2,Jason Myers,K,5.0
8,Old(er) Kitchen,2,,Total Points,141.6
6,London Calling,2,Ja'Marr Chase,WR,8.1
6,London Calling,2,Davante Adams,WR,20.4
6,London Calling,2,James Cook,RB,19.900000000000002
6,London Calling,2,J.K. Dobbins,RB,0.0
6,London Calling,2,Dallas Goedert,TE,8.2
6,London Calling,2,Trevor Lawrence,QB,9.24
6,London Calling,2,Justin Tucker,K,10.0
6,London Calling,2,Saints D/ST,DEF,9.0
6,London Calling,2,Michael Gallup,WR,1.3
6,London Calling,2,,Total Points,86.14
4,Alex Moran,3,Tyreek Hill,WR,30.700000000000003
4,Alex Moran,3,Jahmyr Gibbs,RB,9.2
4,Alex Moran,3,Lamar Jackson,QB,28.18
4,Alex Moran,3,George Kittle,TE,16.0
4,Alex Moran,3,Chris Godwin,WR,8.2
4,Alex Moran,3,Harrison Butker,K,12.0
4,Alex Moran,3,Steelers D/ST,DEF,9.0
4,Alex Moran,3,Kyren Williams,RB,8.5
4,Alex Moran,3,Tutu Atwell,WR,17.2
4,Alex Moran,3,,Total Points,138.98
9,Trevor Howard,3,Joe Mixon,RB,14.0
9,Trevor Howard,3,Josh Allen,QB,21.32
9,Trevor Howard,3,Mark Andrews,TE,7.5
9,Trevor Howard,3,Amari Cooper,WR,24.6
9,Trevor Howard,3,Christian Kirk,WR,15.4
9,Trevor Howard,3,49ers D/ST,DEF,10.0
9,Trevor Howard,3,Evan McPherson,K,18.0
9,Trevor Howard,3,Puka Nacua,WR,12.2
9,Trevor Howard,3,Dalvin Cook,RB,5.9
9,Trevor Howard,3,,Total Points,128.92
1,The Good Lookin Kitchen,3,Justin Jefferson,WR,27.9
1,The Good Lookin Kitchen,3,Josh Jacobs,RB,11.0
1,The Good Lookin Kitchen,3,Amon-Ra St. Brown,WR,19.6
1,The Good Lookin Kitchen,3,Rhamondre Stevenson,RB,7.2
1,The Good Lookin Kitchen,3,Keenan Allen,WR,45.46
1,The Good Lookin Kitchen,3,Justin Fields,QB,10.66
1,The Good Lookin Kitchen,3,Brandon McManus,K,3.0
1,The Good Lookin Kitchen,3,Sam LaPorta,TE,22.4
1,The Good Lookin Kitchen,3,Jaguars D/ST,DEF,-4.0
1,The Good Lookin Kitchen,3,,Total Points,143.22
3,Slim Pickens,3,CeeDee Lamb,WR,10.200000000000001
3,Slim Pickens,3,DeVonta Smith,WR,6.800000000000001
3,Slim Pickens,3,Patrick Mahomes,QB,25.68
3,Slim Pickens,3,Dameon Pierce,RB,14.9
3,Slim Pickens,3,Rachaad White,RB,7.200000000000001
3,Slim Pickens,3,George Pickens,WR,11.5
3,Slim Pickens,3,Zach Ertz,TE,2.6
3,Slim Pickens,3,Tyler Bass,K,15.0
3,Slim Pickens,3,Panthers D/ST,DEF,-2.0
3,Slim Pickens,3,,Total Points,91.88
7,Green Bowl Packers,3,Travis Kelce,TE,19.9
7,Green Bowl Packers,3,Bijan Robinson,RB,10.0
7,Green Bowl Packers,3,Jaylen Waddle,WR,0.0
7,Green Bowl Packers,3,DK Metcalf,WR,17.200000000000003
7,Green Bowl Packers,3,Miles Sanders,RB,17.2
7,Green Bowl Packers,3,Michael Pittman Jr.,WR,16.7
7,Green Bowl Packers,3,Jeff Wilson Jr.,RB,0.0
7,Green Bowl Packers,3,Daniel Carlson,K,4.0
7,Green Bowl Packers,3,Jared Goff,QB,18.020000000000003
7,Green Bowl Packers,3,Chiefs D/ST,DEF,12.0
7,Green Bowl Packers,3,,Total Points,115.02
8,Old(er) Kitchen,3,Tee Higgins,WR,4.1
8,Old(er) Kitchen,3,T.J. Hockenson,TE,13.8
8,Old(er) Kitchen,3,Deshaun Watson,QB,21.16
8,Old(er) Kitchen,3,Isiah Pacheco,RB,15.799999999999999
8,Old(er) Kitchen,3,Jordan Addison,WR,11.2
8,Old(er) Kitchen,3,Brian Robinson Jr.,RB,7.0
8,Old(er) Kitchen,3,Jakobi Meyers,WR,15.5
8,Old(er) Kitchen,3,Dolphins D/ST,DEF,6.0
8,Old(er) Kitchen,3,Jason Myers,K,18.0
8,Old(er) Kitchen,3,,Total Points,112.56
2,Show Me Your TDs,3,Christian McCaffrey,RB,22.9
2,Show Me Your TDs,3,Garrett Wilson,WR,9.8
2,Show Me Your TDs,3,Jalen Hurts,QB,19.880000000000003
2,Show Me Your TDs,3,Calvin Ridley,WR,7.0
2,Show Me Your TDs,3,Cowboys D/ST,DEF,-2.0
2,Show Me Your TDs,3,Jake Elliott,K,11.0
2,Show Me Your TDs,3,Raheem Mostert,RB,45.2
2,Show Me Your TDs,3,Joshua Kelley,RB,2.7
2,Show Me Your TDs,3,Hunter Henry,TE,3.7
2,Show Me Your TDs,3,,Total Points,120.18
5,Ridley Me This,3,Tony Pollard,RB,15.100000000000001
5,Ridley Me This,3,A.J. Brown,WR,22.1
5,Ridley Me This,3,Najee Harris,RB,6.5
5,Ridley Me This,3,Deebo Samuel,WR,25.1
5,Ridley Me This,3,Darren Waller,TE,5.0
5,Ridley Me This,3,Kenneth Walker III,RB,30.6
5,Ridley Me This,3,Packers D/ST,DEF,7.0
5,Ridley Me This,3,Russell Wilson,QB,14.24
5,Ridley Me This,3,Nick Folk,K,4.0
5,Ridley Me This,3,,Total Points,129.64
10,Stay off the  Weidhaas,3,Stefon Diggs,WR,19.1
10,Stay off the  Weidhaas,3,Derrick Henry,RB,2.0
10,Stay off the  Weidhaas,3,Travis Etienne Jr.,RB,17.8
10,Stay off the  Weidhaas,3,Chris Olave,WR,18.4
10,Stay off the  Weidhaas,3,Mike Williams,WR,25.1
10,Stay off the  Weidhaas,3,Evan Engram,TE,13.7
10,Stay off the  Weidhaas,3,Bills D/ST,DEF,31.0
10,Stay off the  Weidhaas,3,Tua Tagovailoa,QB,28.36
10,Stay off the  Weidhaas,3,Younghoe Koo,K,6.0
10,Stay off the  Weidhaas,3,,Total Points,161.46
6,London Calling,3,Ja'Marr Chase,WR,26.1
6,London Calling,3,Davante Adams,WR,42.2
6,London Calling,3,James Cook,RB,13.200000000000001
6,London Calling,3,Dallas Goedert,TE,9.100000000000001
6,London Calling,3,Trevor Lawrence,QB,14.36
6,London Calling,3,Justin Tucker,K,6.0
6,London Calling,3,Saints D/ST,DEF,9.0
6,London Calling,3,Michael Gallup,WR,15.200000000000001
6,London Calling,3,Tyler Allgeier,RB,4.9
6,London Calling,3,,Total Points,140.06
3,Slim Pickens,4,CeeDee Lamb,WR,14.799999999999999
3,Slim Pickens,4,DeVonta Smith,WR,14.8
3,Slim Pickens,4,Patrick Mahomes,QB,13.220000000000002
3,Slim Pickens,4,Dameon Pierce,RB,11.8
3,Slim Pickens,4,George Pickens,WR,5.5
3,Slim Pickens,4,D'Andre Swift,RB,17.900000000000002
3,Slim Pickens,4,Zach Ertz,TE,11.3
3,Slim Pickens,4,Tyler Bass,K,14.0
3,Slim Pickens,4,Panthers D/ST,DEF,15.0
3,Slim Pickens,4,,Total Points,118.32
8,Old(er) Kitchen,4,Cooper Kupp,WR,0.0
8,Old(er) Kitchen,4,Aaron Jones,RB,2.4
8,Old(er) Kitchen,4,Tee Higgins,WR,3.9000000000000004
8,Old(er) Kitchen,4,T.J. Hockenson,TE,4.4
8,Old(er) Kitchen,4,Jordan Addison,WR,0.0
8,Old(er) Kitchen,4,Brian Robinson Jr.,RB,13.1
8,Old(er) Kitchen,4,Jakobi Meyers,WR,5.300000000000001
8,Old(er) Kitchen,4,Dolphins D/ST,DEF,-6.0
8,Old(er) Kitchen,4,Jason Myers,K,5.0
8,Old(er) Kitchen,4,Jordan Love,QB,17.64
8,Old(er) Kitchen,4,,Total Points,45.74
5,Ridley Me This,4,Tony Pollard,RB,9.0
5,Ridley Me This,4,A.J. Brown,WR,38.5
5,Ridley Me This,4,Deebo Samuel,WR,0.6000000000000001
5,Ridley Me This,4,Darren Waller,TE,5.1
5,Ridley Me This,4,Kenneth Walker III,RB,13.9
5,Ridley Me This,4,Marquise Brown,WR,16.6
5,Ridley Me This,4,Russell Wilson,QB,22.22
5,Ridley Me This,4,Nick Folk,K,11.0
5,Ridley Me This,4,Browns D/ST,DEF,6.0
5,Ridley Me This,4,,Total Points,122.92
4,Alex Moran,4,Tyreek Hill,WR,10.200000000000001
4,Alex Moran,4,Jahmyr Gibbs,RB,9.1
4,Alex Moran,4,Lamar Jackson,QB,28.14
4,Alex Moran,4,George Kittle,TE,1.9
4,Alex Moran,4,Harrison Butker,K,11.0
4,Alex Moran,4,Steelers D/ST,DEF,-6.0
4,Alex Moran,4,Kyren Williams,RB,27.700000000000003
4,Alex Moran,4,Tutu Atwell,WR,7.4
4,Alex Moran,4,Tank Dell,WR,3.9
4,Alex Moran,4,,Total Points,93.34
6,London Calling,4,Ja'Marr Chase,WR,14.3
6,London Calling,4,Davante Adams,WR,15.5
6,London Calling,4,James Cook,RB,14.700000000000001
6,London Calling,4,Dallas Goedert,TE,4.5
6,London Calling,4,Trevor Lawrence,QB,16.479999999999997
6,London Calling,4,Justin Tucker,K,4.0
6,London Calling,4,Saints D/ST,DEF,2.0
6,London Calling,4,Michael Gallup,WR,11.0
6,London Calling,4,Tyler Allgeier,RB,2.2
6,London Calling,4,,Total Points,84.68
9,Trevor Howard,4,Joe Mixon,RB,8.6
9,Trevor Howard,4,Josh Allen,QB,36.5
9,Trevor Howard,4,Mark Andrews,TE,25.0
9,Trevor Howard,4,Amari Cooper,WR,2.6
9,Trevor Howard,4,Christian Kirk,WR,16.4
9,Trevor Howard,4,Alvin Kamara,RB,21.400000000000002
9,Trevor Howard,4,49ers D/ST,DEF,1.0
9,Trevor Howard,4,Evan McPherson,K,3.0
9,Trevor Howard,4,Puka Nacua,WR,31.3
9,Trevor Howard,4,,Total Points,145.8
2,Show Me Your TDs,4,Christian McCaffrey,RB,48.7
2,Show Me Your TDs,4,Garrett Wilson,WR,15.0
2,Show Me Your TDs,4,Jalen Hurts,QB,24.16
2,Show Me Your TDs,4,Calvin Ridley,WR,11.8
2,Show Me Your TDs,4,James Conner,RB,6.6000000000000005
2,Show Me Your TDs,4,Pat Freiermuth,TE,3.7
2,Show Me Your TDs,4,Cowboys D/ST,DEF,26.0
2,Show Me Your TDs,4,Jake Elliott,K,18.0
2,Show Me Your TDs,4,Raheem Mostert,RB,5.5
2,Show Me Your TDs,4,,Total Points,159.46
1,The Good Lookin Kitchen,4,Justin Jefferson,WR,26.5
1,The Good Lookin Kitchen,4,Josh Jacobs,RB,27.9
1,The Good Lookin Kitchen,4,Amon-Ra St. Brown,WR,16.6
1,The Good Lookin Kitchen,4,Keenan Allen,WR,12.2
1,The Good Lookin Kitchen,4,Alexander Mattison,RB,10.8
1,The Good Lookin Kitchen,4,Justin Fields,QB,27.9
1,The Good Lookin Kitchen,4,Brandon McManus,K,14.0
1,The Good Lookin Kitchen,4,Sam LaPorta,TE,9.600000000000001
1,The Good Lookin Kitchen,4,Jaguars D/ST,DEF,21.0
1,The Good Lookin Kitchen,4,,Total Points,166.5
10,Stay off the  Weidhaas,4,Stefon Diggs,WR,36.0
10,Stay off the  Weidhaas,4,Derrick Henry,RB,24.380000000000003
10,Stay off the  Weidhaas,4,Travis Etienne Jr.,RB,10.2
10,Stay off the  Weidhaas,4,Chris Olave,WR,1.4
10,Stay off the  Weidhaas,4,Evan Engram,TE,12.9
10,Stay off the  Weidhaas,4,Tua Tagovailoa,QB,13.98
10,Stay off the  Weidhaas,4,Adam Thielen,WR,15.2
10,Stay off the  Weidhaas,4,Younghoe Koo,K,1.0
10,Stay off the  Weidhaas,4,Seahawks D/ST,DEF,29.0
10,Stay off the  Weidhaas,4,,Total Points,144.06
7,Green Bowl Packers,4,Travis Kelce,TE,12.0
7,Green Bowl Packers,4,Bijan Robinson,RB,18.7
7,Green Bowl Packers,4,Jaylen Waddle,WR,8.600000000000001
7,Green Bowl Packers,4,DK Metcalf,WR,12.4
7,Green Bowl Packers,4,Mike Evans,WR,7.0
7,Green Bowl Packers,4,Jeff Wilson Jr.,RB,0.0
7,Green Bowl Packers,4,Daniel Carlson,K,5.0
7,Green Bowl Packers,4,Zack Moss,RB,9.0
7,Green Bowl Packers,4,Jared Goff,QB,11.4
7,Green Bowl Packers,4,Chiefs D/ST,DEF,4.0
7,Green Bowl Packers,4,,Total Points,88.1
5,Ridley Me This,5,Tony Pollard,RB,8.4
5,Ridley Me This,5,A.J. Brown,WR,18.700000000000003
5,Ridley Me This,5,Deebo Samuel,WR,11.5
5,Ridley Me This,5,Darren Waller,TE,16.6
5,Ridley Me This,5,David Montgomery,RB,20.9
5,Ridley Me This,5,Marquise Brown,WR,16.1
5,Ridley Me This,5,Anthony Richardson,QB,4.42
5,Ridley Me This,5,Nick Folk,K,12.0
5,Ridley Me This,5,Patriots D/ST,DEF,1.0
5,Ridley Me This,5,,Total Points,109.62
6,London Calling,5,Ja'Marr Chase,WR,52.2
6,London Calling,5,Davante Adams,WR,8.5
6,London Calling,5,James Cook,RB,5.1
6,London Calling,5,Dallas Goedert,TE,25.700000000000003
6,London Calling,5,Trevor Lawrence,QB,15.7
6,London Calling,5,Justin Tucker,K,4.0
6,London Calling,5,Saints D/ST,DEF,22.0
6,London Calling,5,Michael Gallup,WR,3.5
6,London Calling,5,Tyler Allgeier,RB,6.0
6,London Calling,5,,Total Points,142.7
3,Slim Pickens,5,CeeDee Lamb,WR,8.9
3,Slim Pickens,5,DeVonta Smith,WR,1.6
3,Slim Pickens,5,Patrick Mahomes,QB,19.240000000000002
3,Slim Pickens,5,Dameon Pierce,RB,9.200000000000001
3,Slim Pickens,5,D'Andre Swift,RB,16.8
3,Slim Pickens,5,Zach Ertz,TE,9.0
3,Slim Pickens,5,Tyler Bass,K,2.0
3,Slim Pickens,5,Nico Collins,WR,6.9
3,Slim Pickens,5,Panthers D/ST,DEF,-2.0
3,Slim Pickens,5,,Total Points,71.64
2,Show Me Your TDs,5,Christian McCaffrey,RB,13.8
2,Show Me Your TDs,5,Garrett Wilson,WR,8.4
2,Show Me Your TDs,5,Jalen Hurts,QB,27.32
2,Show Me Your TDs,5,Calvin Ridley,WR,20.6
2,Show Me Your TDs,5,James Conner,RB,4.6000000000000005
2,Show Me Your TDs,5,DJ Moore,WR,49.0
2,Show Me Your TDs,5,Jake Elliott,K,11.0
2,Show Me Your TDs,5,Hunter Henry,TE,0.0
2,Show Me Your TDs,5,Bills D/ST,DEF,4.0
2,Show Me Your TDs,5,,Total Points,138.72
8,Old(er) Kitchen,5,Cooper Kupp,WR,19.8
8,Old(er) Kitchen,5,Aaron Jones,RB,0.0
8,Old(er) Kitchen,5,T.J. Hockenson,TE,10.100000000000001
8,Old(er) Kitchen,5,Diontae Johnson,WR,0.0
8,Old(er) Kitchen,5,Isiah Pacheco,RB,13.4
8,Old(er) Kitchen,5,Brian Robinson Jr.,RB,8.3
8,Old(er) Kitchen,5,Jakobi Meyers,WR,20.5
8,Old(er) Kitchen,5,Dolphins D/ST,DEF,12.0
8,Old(er) Kitchen,5,Jordan Love,QB,4.98
8,Old(er) Kitchen,5,Matt Prater,K,2.0
8,Old(er) Kitchen,5,,Total Points,91.08
10,Stay off the  Weidhaas,5,Stefon Diggs,WR,24.1
10,Stay off the  Weidhaas,5,Derrick Henry,RB,9.2
10,Stay off the  Weidhaas,5,Travis Etienne Jr.,RB,36.400000000000006
10,Stay off the  Weidhaas,5,Chris Olave,WR,9.2
10,Stay off the  Weidhaas,5,Kyle Pitts,TE,15.700000000000001
10,Stay off the  Weidhaas,5,Mike Williams,WR,0.0
10,Stay off the  Weidhaas,5,Tua Tagovailoa,QB,16.92
10,Stay off the  Weidhaas,5,Adam Thielen,WR,27.700000000000003
10,Stay off the  Weidhaas,5,Younghoe Koo,K,7.0
10,Stay off the  Weidhaas,5,Texans D/ST,DEF,1.0
10,Stay off the  Weidhaas,5,,Total Points,147.22
4,Alex Moran,5,Austin Ekeler,RB,0.0
4,Alex Moran,5,Tyreek Hill,WR,32.1
4,Alex Moran,5,Lamar Jackson,QB,9.94
4,Alex Moran,5,George Kittle,TE,27.7
4,Alex Moran,5,Harrison Butker,K,10.0
4,Alex Moran,5,Steelers D/ST,DEF,17.0
4,Alex Moran,5,Kyren Williams,RB,7.700000000000001
4,Alex Moran,5,Tank Dell,WR,8.3
4,Alex Moran,5,Jaleel McLaughlin,RB,17.900000000000002
4,Alex Moran,5,Michael Thomas,WR,10.5
4,Alex Moran,5,,Total Points,141.14
1,The Good Lookin Kitchen,5,Justin Jefferson,WR,5.800000000000001
