Team ID,Team,Week,Player,Position,Points
7,Green Bowl Packers,2,Michael Pittman Jr.,WR,0.0
7,Green Bowl Packers,2,Jaylen Waddle,WR,40.1
7,Green Bowl Packers,2,Elijah Mitchell,RB,0.0
7,Green Bowl Packers,2,Lamar Jackson,QB,42.62
7,Green Bowl Packers,2,Christian Kirk,WR,25.8
7,Green Bowl Packers,2,Antonio Gibson,RB,12.100000000000001
7,Green Bowl Packers,2,49ers D/ST,DEF,13.0
7,Green Bowl Packers,2,Robbie Gould,K,8.0
7,Green Bowl Packers,2,,Total Points,172.52
4,Alex Moran,2,Davante Adams,WR,9.2
4,Alex Moran,2,Derrick Henry,RB,8.5
4,Alex Moran,2,Kyle Pitts,TE,3.9000000000000004
4,Alex Moran,2,Kyler Murray,QB,25.880000000000003
4,Alex Moran,2,Adam Thielen,WR,9.2
4,Alex Moran,2,Evan McPherson,K,13.0
4,Alex Moran,2,Bills D/ST,DEF,22.0
4,Alex Moran,2,Rashaad Penny,RB,1.5
4,Alex Moran,2,Kenyan Drake,RB,0.8
4,Alex Moran,2,,Total Points,93.98
2,Show Me Your TDs,2,Christian McCaffrey,RB,16.8
2,Show Me Your TDs,2,Deebo Samuel,WR,14.700000000000001
2,Show Me Your TDs,2,David Montgomery,RB,15.600000000000001
2,Show Me Your TDs,2,Patrick Mahomes,QB,17.3
2,Show Me Your TDs,2,Dalton Schultz,TE,1.8
2,Show Me Your TDs,2,Allen Lazard,WR,9.3
2,Show Me Your TDs,2,Buccaneers D/ST,DEF,25.0
2,Show Me Your TDs,2,Marquez Valdes-Scantling,WR,3.3
2,Show Me Your TDs,2,Daniel Carlson,K,13.0
2,Show Me Your TDs,2,,Total Points,116.8
9,Trevor Howard,2,Diontae Johnson,WR,13.7
9,Trevor Howard,2,Mark Andrews,TE,25.700000000000003
9,Trevor Howard,2,Ezekiel Elliott,RB,5.9
9,Trevor Howard,2,Courtland Sutton,WR,19.700000000000003
9,Trevor Howard,2,Amon-Ra St. Brown,WR,39.400000000000006
9,Trevor Howard,2,Jalen Hurts,QB,33.019999999999996
9,Trevor Howard,2,Kareem Hunt,RB,9.4
9,Trevor Howard,2,Browns D/ST,DEF,0.0
9,Trevor Howard,2,Greg Joseph,K,1.0
9,Trevor Howard,2,,Total Points,147.82
10,Stay off the  Weidhaas,2,Dalvin Cook,RB,7.6000000000000005
10,Stay off the  Weidhaas,2,Stefon Diggs,WR,44.8
10,Stay off the  Weidhaas,2,Mike Evans,WR,9.100000000000001
10,Stay off the  Weidhaas,2,Josh Jacobs,RB,9.100000000000001
10,Stay off the  Weidhaas,2,Aaron Rodgers,QB,16.36
10,Stay off the  Weidhaas,2,Michael Thomas,WR,18.5
10,Stay off the  Weidhaas,2,Tyler Bass,K,12.0
10,Stay off the  Weidhaas,2,Steelers D/ST,DEF,2.0
10,Stay off the  Weidhaas,2,Albert Okwuegbunam,TE,0.0
10,Stay off the  Weidhaas,2,,Total Points,119.46
3,Slim Pickens,2,Jonathan Taylor,RB,7.300000000000001
3,Slim Pickens,2,D'Andre Swift,RB,16.700000000000003
3,Slim Pickens,2,CeeDee Lamb,WR,15.1
3,Slim Pickens,2,Jerry Jeudy,WR,2.2
3,Slim Pickens,2,Josh Allen,QB,29.68
3,Slim Pickens,2,JuJu Smith-Schuster,WR,4.0
3,Slim Pickens,2,T.J. Hockenson,TE,5.6
3,Slim Pickens,2,Matt Gay,K,7.0
3,Slim Pickens,2,Cowboys D/ST,DEF,9.0
3,Slim Pickens,2,,Total Points,96.58
5,Thou Shenault Win ,2,Leonard Fournette,RB,9.4
5,Thou Shenault Win ,2,Brandin Cooks,WR,9.4
5,Thou Shenault Win ,2,Clyde Edwards-Helaire,RB,15.8
5,Thou Shenault Win ,2,Tom Brady,QB,9.4
5,Thou Shenault Win ,2,Dallas Goedert,TE,13.200000000000001
5,Thou Shenault Win ,2,Dolphins D/ST,DEF,-8.0
5,Thou Shenault Win ,2,Ryan Succop,K,10.0
5,Thou Shenault Win ,2,Curtis Samuel,WR,22.9
5,Thou Shenault Win ,2,Robbie Anderson,WR,4.2
5,Thou Shenault Win ,2,,Total Points,86.3
8,Old(er) Kitchen,2,Cooper Kupp,WR,31.8
8,Old(er) Kitchen,2,Aaron Jones,RB,32.0
8,Old(er) Kitchen,2,James Conner,RB,7.1
8,Old(er) Kitchen,2,Terry McLaurin,WR,12.2
8,Old(er) Kitchen,2,Pat Freiermuth,TE,12.2
8,Old(er) Kitchen,2,Russell Wilson,QB,11.059999999999999
8,Old(er) Kitchen,2,AJ Dillon,RB,7.700000000000001
8,Old(er) Kitchen,2,Brandon McManus,K,12.0
8,Old(er) Kitchen,2,Colts D/ST,DEF,0.0
8,Old(er) Kitchen,2,,Total Points,126.06
6,Michael Canter,2,Tyreek Hill,WR,42.0
6,Michael Canter,2,Ja'Marr Chase,WR,10.8
6,Michael Canter,2,Nick Chubb,RB,32.300000000000004
6,Michael Canter,2,Mike Williams,WR,25.3
6,Michael Canter,2,Justin Herbert,QB,23.46
6,Michael Canter,2,Dawson Knox,TE,8.100000000000001
6,Michael Canter,2,Justin Tucker,K,10.0
6,Michael Canter,2,Ravens D/ST,DEF,2.0
6,Michael Canter,2,Melvin Gordon III,RB,6.300000000000001
6,Michael Canter,2,,Total Points,160.26
4,Alex Moran,3,Davante Adams,WR,14.2
4,Alex Moran,3,Derrick Henry,RB,25.3
4,Alex Moran,3,Kyle Pitts,TE,13.700000000000001
4,Alex Moran,3,Kyler Murray,QB,13.360000000000001
4,Alex Moran,3,Allen Robinson II,WR,4.300000000000001
4,Alex Moran,3,Adam Thielen,WR,18.1
4,Alex Moran,3,Evan McPherson,K,9.0
4,Alex Moran,3,Bills D/ST,DEF,6.0
4,Alex Moran,3,Cam Akers,RB,10.100000000000001
4,Alex Moran,3,,Total Points,114.06
9,Trevor Howard,3,Alvin Kamara,RB,7.300000000000001
9,Trevor Howard,3,Diontae Johnson,WR,16.4
9,Trevor Howard,3,Mark Andrews,TE,28.9
9,Trevor Howard,3,Courtland Sutton,WR,17.700000000000003
9,Trevor Howard,3,Amon-Ra St. Brown,WR,13.3
9,Trevor Howard,3,Jalen Hurts,QB,27.6
9,Trevor Howard,3,Kareem Hunt,RB,9.1
9,Trevor Howard,3,Greg Joseph,K,2.0
9,Trevor Howard,3,Rams D/ST,DEF,4.0
9,Trevor Howard,3,,Total Points,126.3
1,The Good Lookin Kitchen,3,Austin Ekeler,RB,13.3
1,The Good Lookin Kitchen,3,Justin Jefferson,WR,4.4
1,The Good Lookin Kitchen,3,Saquon Barkley,RB,22.6
1,The Good Lookin Kitchen,3,A.J. Brown,WR,19.5
1,The Good Lookin Kitchen,3,Darren Waller,TE,5.2
1,The Good Lookin Kitchen,3,Miles Sanders,RB,5.4
1,The Good Lookin Kitchen,3,Nick Folk,K,10.0
1,The Good Lookin Kitchen,3,Jared Goff,QB,13.879999999999999
1,The Good Lookin Kitchen,3,Texans D/ST,DEF,8.0
1,The Good Lookin Kitchen,3,,Total Points,102.28
3,Slim Pickens,3,Jonathan Taylor,RB,12.100000000000001
3,Slim Pickens,3,D'Andre Swift,RB,7.6
3,Slim Pickens,3,CeeDee Lamb,WR,22.700000000000003
3,Slim Pickens,3,Jerry Jeudy,WR,3.7
3,Slim Pickens,3,Josh Allen,QB,26.7
3,Slim Pickens,3,JuJu Smith-Schuster,WR,13.9
3,Slim Pickens,3,T.J. Hockenson,TE,10.8
3,Slim Pickens,3,Matt Gay,K,9.0
3,Slim Pickens,3,Cowboys D/ST,DEF,10.0
3,Slim Pickens,3,,Total Points,116.5
7,Green Bowl Packers,3,Travis Kelce,TE,17.9
7,Green Bowl Packers,3,Joe Mixon,RB,6.800000000000001
7,Green Bowl Packers,3,Javonte Williams,RB,9.0
7,Green Bowl Packers,3,Michael Pittman Jr.,WR,15.2
7,Green Bowl Packers,3,Jaylen Waddle,WR,15.100000000000001
7,Green Bowl Packers,3,Elijah Mitchell,RB,0.0
7,Green Bowl Packers,3,Lamar Jackson,QB,39.42
7,Green Bowl Packers,3,Christian Kirk,WR,19.2
7,Green Bowl Packers,3,Antonio Gibson,RB,11.0
7,Green Bowl Packers,3,49ers D/ST,DEF,9.0
7,Green Bowl Packers,3,Robbie Gould,K,6.0
7,Green Bowl Packers,3,,Total Points,133.42
8,Old(er) Kitchen,3,Cooper Kupp,WR,16.4
8,Old(er) Kitchen,3,Aaron Jones,RB,5.699999999999999
8,Old(er) Kitchen,3,Terry McLaurin,WR,16.200000000000003
8,Old(er) Kitchen,3,Dameon Pierce,RB,18.1
8,Old(er) Kitchen,3,Pat Freiermuth,TE,6.1000000000000005
8,Old(er) Kitchen,3,Russell Wilson,QB,9.06
8,Old(er) Kitchen,3,AJ Dillon,RB,5.800000000000001
8,Old(er) Kitchen,3,Brandon McManus,K,4.0
8,Old(er) Kitchen,3,Colts D/ST,DEF,6.0
8,Old(er) Kitchen,3,,Total Points,87.36
2,Show Me Your TDs,3,Christian McCaffrey,RB,13.5
2,Show Me Your TDs,3,Deebo Samuel,WR,12.9
2,Show Me Your TDs,3,Keenan Allen,WR,0.0
2,Show Me Your TDs,3,David Montgomery,RB,1.1
2,Show Me Your TDs,3,Patrick Mahomes,QB,17.08
2,Show Me Your TDs,3,Gabe Davis,WR,6.7
2,Show Me Your TDs,3,Buccaneers D/ST,DEF,6.0
2,Show Me Your TDs,3,Daniel Carlson,K,10.0
2,Show Me Your TDs,3,Logan Thomas,TE,2.5
2,Show Me Your TDs,3,,Total Points,69.78
5,Thou Shenault Win ,3,Najee Harris,RB,13.100000000000001
5,Thou Shenault Win ,3,Leonard Fournette,RB,12.0
5,Thou Shenault Win ,3,Tee Higgins,WR,14.3
5,Thou Shenault Win ,3,Brandin Cooks,WR,4.2
5,Thou Shenault Win ,3,Tom Brady,QB,14.74
5,Thou Shenault Win ,3,Dallas Goedert,TE,11.6
5,Thou Shenault Win ,3,Ryan Succop,K,8.0
5,Thou Shenault Win ,3,Curtis Samuel,WR,13.100000000000001
5,Thou Shenault Win ,3,Saints D/ST,DEF,6.0
5,Thou Shenault Win ,3,,Total Points,97.04
10,Stay off the  Weidhaas,3,Dalvin Cook,RB,13.600000000000001
10,Stay off the  Weidhaas,3,Stefon Diggs,WR,14.4
10,Stay off the  Weidhaas,3,George Kittle,TE,6.800000000000001
10,Stay off the  Weidhaas,3,Michael Thomas,WR,9.9
10,Stay off the  Weidhaas,3,Cordarrelle Patterson,RB,22.3
10,Stay off the  Weidhaas,3,James Robinson,RB,20.6
10,Stay off the  Weidhaas,3,Trevor Lawrence,QB,25.18
10,Stay off the  Weidhaas,3,Tyler Bass,K,4.0
10,Stay off the  Weidhaas,3,Steelers D/ST,DEF,1.0
10,Stay off the  Weidhaas,3,,Total Points,117.78
6,Michael Canter,3,Tyreek Hill,WR,5.300000000000001
6,Michael Canter,3,Ja'Marr Chase,WR,12.700000000000001
6,Michael Canter,3,Nick Chubb,RB,17.3
6,Michael Canter,3,Mike Williams,WR,8.5
6,Michael Canter,3,Justin Herbert,QB,12.58
6,Michael Canter,3,Dawson Knox,TE,6.5
6,Michael Canter,3,Justin Tucker,K,9.0
6,Michael Canter,3,Ravens D/ST,DEF,8.0
6,Michael Canter,3,Melvin Gordon III,RB,16.5
6,Michael Canter,3,,Total Points,96.38
3,Slim Pickens,4,Jonathan Taylor,RB,3.3000000000000003
3,Slim Pickens,4,CeeDee Lamb,WR,21.700000000000003
3,Slim Pickens,4,Josh Allen,QB,23.52
3,Slim Pickens,4,JuJu Smith-Schuster,WR,9.600000000000001
3,Slim Pickens,4,T.J. Hockenson,TE,39.900000000000006
3,Slim Pickens,4,DeVonta Smith,WR,4.7
3,Slim Pickens,4,Rhamondre Stevenson,RB,12.900000000000002
3,Slim Pickens,4,Matt Gay,K,9.0
3,Slim Pickens,4,Cowboys D/ST,DEF,11.0
3,Slim Pickens,4,,Total Points,135.62
8,Old(er) Kitchen,4,Cooper Kupp,WR,26.200000000000003
8,Old(er) Kitchen,4,Aaron Jones,RB,14.5
8,Old(er) Kitchen,4,James Conner,RB,10.7
8,Old(er) Kitchen,4,Terry McLaurin,WR,3.5
8,Old(er) Kitchen,4,Dameon Pierce,RB,25.900000000000002
8,Old(er) Kitchen,4,Pat Freiermuth,TE,15.5
8,Old(er) Kitchen,4,Russell Wilson,QB,27.48
8,Old(er) Kitchen,4,Brandon McManus,K,5.0
8,Old(er) Kitchen,4,Colts D/ST,DEF,5.0
8,Old(er) Kitchen,4,,Total Points,133.78
5,Thou Shenault Win ,4,Najee Harris,RB,7.4
5,Thou Shenault Win ,4,Leonard Fournette,RB,18.4
5,Thou Shenault Win ,4,Tee Higgins,WR,25.4
5,Thou Shenault Win ,4,Tom Brady,QB,25.4
5,Thou Shenault Win ,4,Dallas Goedert,TE,12.2
5,Thou Shenault Win ,4,Ryan Succop,K,8.0
5,Thou Shenault Win ,4,Curtis Samuel,WR,7.800000000000001
5,Thou Shenault Win ,4,Saints D/ST,DEF,4.0
5,Thou Shenault Win ,4,Khalil Herbert,RB,11.1
5,Thou Shenault Win ,4,,Total Points,119.7
4,Alex Moran,4,Davante Adams,WR,19.5
4,Alex Moran,4,Derrick Henry,RB,23.7
4,Alex Moran,4,Kyle Pitts,TE,3.5
4,Alex Moran,4,Kyler Murray,QB,22.88
4,Alex Moran,4,Adam Thielen,WR,15.2
4,Alex Moran,4,Evan McPherson,K,11.0
4,Alex Moran,4,Bills D/ST,DEF,8.0
4,Alex Moran,4,Cam Akers,RB,1.3
4,Alex Moran,4,Zay Jones,WR,0.0
4,Alex Moran,4,,Total Points,105.08
6,Michael Canter,4,Tyreek Hill,WR,25.9
6,Michael Canter,4,Ja'Marr Chase,WR,12.1
6,Michael Canter,4,Nick Chubb,RB,20.7
6,Michael Canter,4,Mike Williams,WR,19.0
6,Michael Canter,4,Justin Herbert,QB,21.1
6,Michael Canter,4,Dawson Knox,TE,7.0
6,Michael Canter,4,Justin Tucker,K,11.0
6,Michael Canter,4,Ravens D/ST,DEF,5.0
6,Michael Canter,4,Melvin Gordon III,RB,-1.2
6,Michael Canter,4,,Total Points,120.6
9,Trevor Howard,4,Alvin Kamara,RB,0.0
9,Trevor Howard,4,Diontae Johnson,WR,4.2
9,Trevor Howard,4,Mark Andrews,TE,3.5
9,Trevor Howard,4,Ezekiel Elliott,RB,10.100000000000001
9,Trevor Howard,4,Courtland Sutton,WR,16.2
9,Trevor Howard,4,Jalen Hurts,QB,15.96
9,Trevor Howard,4,Greg Joseph,K,18.0
9,Trevor Howard,4,Jamaal Williams,RB,23.900000000000002
9,Trevor Howard,4,Cardinals D/ST,DEF,13.0
9,Trevor Howard,4,,Total Points,104.86
2,Show Me Your TDs,4,Christian McCaffrey,RB,25.799999999999997
2,Show Me Your TDs,4,Deebo Samuel,WR,23.7
2,Show Me Your TDs,4,Patrick Mahomes,QB,23.36
2,Show Me Your TDs,4,Gabe Davis,WR,2.3
2,Show Me Your TDs,4,Damien Harris,RB,15.4
2,Show Me Your TDs,4,Allen Lazard,WR,17.6
2,Show Me Your TDs,4,Daniel Carlson,K,14.0
2,Show Me Your TDs,4,Logan Thomas,TE,6.9
2,Show Me Your TDs,4,Packers D/ST,DEF,8.0
2,Show Me Your TDs,4,,Total Points,137.06
1,The Good Lookin Kitchen,4,Austin Ekeler,RB,34.9
1,The Good Lookin Kitchen,4,Justin Jefferson,WR,31.0
1,The Good Lookin Kitchen,4,Saquon Barkley,RB,18.200000000000003
1,The Good Lookin Kitchen,4,A.J. Brown,WR,14.5
1,The Good Lookin Kitchen,4,Darren Waller,TE,5.4
1,The Good Lookin Kitchen,4,Chris Olave,WR,16.7
1,The Good Lookin Kitchen,4,Nick Folk,K,6.0
1,The Good Lookin Kitchen,4,Jared Goff,QB,33.22
1,The Good Lookin Kitchen,4,Chargers D/ST,DEF,8.0
1,The Good Lookin Kitchen,4,,Total Points,167.92
10,Stay off the  Weidhaas,4,Dalvin Cook,RB,10.600000000000001
10,Stay off the  Weidhaas,4,Stefon Diggs,WR,10.2
10,Stay off the  Weidhaas,4,Mike Evans,WR,30.3
10,Stay off the  Weidhaas,4,Josh Jacobs,RB,34.5
10,Stay off the  Weidhaas,4,George Kittle,TE,4.4
10,Stay off the  Weidhaas,4,Aaron Rodgers,QB,16.14
10,Stay off the  Weidhaas,4,James Robinson,RB,2.9000000000000004
10,Stay off the  Weidhaas,4,Tyler Bass,K,11.0
10,Stay off the  Weidhaas,4,Steelers D/ST,DEF,5.0
10,Stay off the  Weidhaas,4,,Total Points,125.04
7,Green Bowl Packers,4,Travis Kelce,TE,24.200000000000003
7,Green Bowl Packers,4,Joe Mixon,RB,17.400000000000002
7,Green Bowl Packers,4,Javonte Williams,RB,3.7
7,Green Bowl Packers,4,Michael Pittman Jr.,WR,6.1
7,Green Bowl Packers,4,Jaylen Waddle,WR,5.9
7,Green Bowl Packers,4,Elijah Mitchell,RB,0.0
7,Green Bowl Packers,4,Lamar Jackson,QB,13.06
7,Green Bowl Packers,4,Christian Kirk,WR,8.3
7,Green Bowl Packers,4,49ers D/ST,DEF,22.0
7,Green Bowl Packers,4,Robbie Gould,K,5.0
7,Green Bowl Packers,4,,Total Points,105.66
5,Thou Shenault Win ,5,Najee Harris,RB,6.6
5,Thou Shenault Win ,5,Leonard Fournette,RB,35.900000000000006
5,Thou Shenault Win ,5,Tee Higgins,WR,0.0
5,Thou Shenault Win ,5,Brandin Cooks,WR,6.0
5,Thou Shenault Win ,5,Clyde Edwards-Helaire,RB,6.5
5,Thou Shenault Win ,5,Tom Brady,QB,19.740000000000002
5,Thou Shenault Win ,5,Dallas Goedert,TE,17.5
5,Thou Shenault Win ,5,Ryan Succop,K,8.0
5,Thou Shenault Win ,5,Broncos D/ST,DEF,13.0
5,Thou Shenault Win ,5,,Total Points,113.24
6,Michael Canter,5,Tyreek Hill,WR,13.0
6,Michael Canter,5,Ja'Marr Chase,WR,12.0
6,Michael Canter,5,Nick Chubb,RB,25.4
6,Michael Canter,5,Mike Williams,WR,23.4
6,Michael Canter,5,Justin Herbert,QB,14.420000000000002
6,Michael Canter,5,Dawson Knox,TE,0.0
6,Michael Canter,5,Justin Tucker,K,16.0
6,Michael Canter,5,Ravens D/ST,DEF,8.0
6,Michael Canter,5,Melvin Gordon III,RB,13.3
6,Michael Canter,5,,Total Points,125.52
3,Slim Pickens,5,CeeDee Lamb,WR,10.3
3,Slim Pickens,5,Josh Allen,QB,35.16
3,Slim Pickens,5,JuJu Smith-Schuster,WR,6.300000000000001
3,Slim Pickens,5,T.J. Hockenson,TE,1.6
3,Slim Pickens,5,DeVonta Smith,WR,18.700000000000003
3,Slim Pickens,5,Rhamondre Stevenson,RB,19.5
3,Slim Pickens,5,Matt Gay,K,3.0
3,Slim Pickens,5,Cowboys D/ST,DEF,22.0
3,Slim Pickens,5,Nyheim Hines,RB,1.8
3,Slim Pickens,5,,Total Points,118.36
2,Show Me Your TDs,5,Christian McCaffrey,RB,23.4
2,Show Me Your TDs,5,Deebo Samuel,WR,11.2
2,Show Me Your TDs,5,Patrick Mahomes,QB,30.48
2,Show Me Your TDs,5,Chris Godwin,WR,12.3
2,Show Me Your TDs,5,Damien Harris,RB,2.2
2,Show Me Your TDs,5,Allen Lazard,WR,13.5
2,Show Me Your TDs,5,Buccaneers D/ST,DEF,8.0
2,Show Me Your TDs,5,Daniel Carlson,K,16.0
2,Show Me Your TDs,5,Gerald Everett,TE,1.2
2,Show Me Your TDs,5,,Total Points,118.28
8,Old(er) Kitchen,5,Cooper Kupp,WR,25.9
8,Old(er) Kitchen,5,Aaron Jones,RB,10.0
8,Old(er) Kitchen,5,James Conner,RB,7.3
8,Old(er) Kitchen,5,Terry McLaurin,WR,12.600000000000001
8,Old(er) Kitchen,5,Dameon Pierce,RB,20.299999999999997
8,Old(er) Kitchen,5,Pat Freiermuth,TE,3.2
8,Old(er) Kitchen,5,Russell Wilson,QB,9.16
8,Old(er) Kitchen,5,Brandon McManus,K,10.0
8,Old(er) Kitchen,5,Colts D/ST,DEF,12.0
8,Old(er) Kitchen,5,,Total Points,110.46
10,Stay off the  Weidhaas,5,Dalvin Cook,RB,26.099999999999998
10,Stay off the  Weidhaas,5,Stefon Diggs,WR,24.200000000000003
10,Stay off the  Weidhaas,5,Mike Evans,WR,12.1
10,Stay off the  Weidhaas,5,Josh Jacobs,RB,30.299999999999997
10,Stay off the  Weidhaas,5,George Kittle,TE,7.7
10,Stay off the  Weidhaas,5,Aaron Rodgers,QB,16.880000000000003
10,Stay off the  Weidhaas,5,James Robinson,RB,5.9
10,Stay off the  Weidhaas,5,Tyler Bass,K,7.0
10,Stay off the  Weidhaas,5,Vikings D/ST,DEF,6.0
10,Stay off the  Weidhaas,5,,Total Points,136.18
4,Alex Moran,5,Davante Adams,WR,27.4
4,Alex Moran,5,Derrick Henry,RB,27.200000000000003
4,Alex Moran,5,Kyler Murray,QB,16.2
4,Alex Moran,5,J.K. Dobbins,RB,4.4
